eventID,parentEventID,eventDate,type,eventType,language,license,bibliographicCitation,institutionCode,datasetName,samplingProtocol,year,month,day,continent,country,countryCode,stateProvince,municipality,locality,decimalLatitude,decimalLongitude,verbatimCoordinates,verbatimElevation,habitat,eventRemarks,fieldNumber,locationID
NSH03E-20220511,NSH03-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,prNSH03,Sierra Nevada
NSH03R-20220511,NSH03-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,prNSH03,Sierra Nevada
NSH04E-20220511,NSH04-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,prNSH04,Sierra Nevada
NSH04R-20220511,NSH04-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,prNSH04,Sierra Nevada
NSH05E-20220511,NSH05-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,prNSH05,Sierra Nevada
NSH05R-20220511,NSH05-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,prNSH05,Sierra Nevada
NSH06E-20220511,NSH06-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,prNSH06,Sierra Nevada
NSH06R-20220511,NSH06-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,prNSH06,Sierra Nevada
NSH07E-20220511,NSH07-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,prNSH07,Sierra Nevada
NSH07R-20220511,NSH07-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,prNSH07,Sierra Nevada
NSH08E-20220511,NSH08-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,prNSH08,Sierra Nevada
NSH08R-20220511,NSH08-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,prNSH08,Sierra Nevada
NSH09E-20220511,NSH09-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,prNSH09,Sierra Nevada
NSH09R-20220511,NSH09-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,prNSH09,Sierra Nevada
NSH10E-20220511,NSH10-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,prNSH10,Sierra Nevada
NSH10R-20220511,NSH10-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,prNSH10,Sierra Nevada
NSH11E-20220511,NSH11-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,prNSH11,Sierra Nevada
NSH11R-20220511,NSH11-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,prNSH11,Sierra Nevada
NSH12E-20220511,NSH12-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,prNSH12,Sierra Nevada
NSH12R-20220511,NSH12-20220511,19123,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,prNSH12,Sierra Nevada
ASH01E-20220710,ASH01-20220710,19183,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,7,12,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Root endosphere of Pinus sylvestris,asymptomatic,vASH01,Sierra de Almijara
ASH01R-20220710,ASH01-20220710,19183,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,7,12,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Rhizosphere of Pinus sylvestris,asymptomatic,vASH01,Sierra de Almijara
ASH02E-20220710,ASH02-20220710,19183,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,7,12,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Root endosphere of Pinus sylvestris,asymptomatic,vASH02,Sierra de Almijara
ASH02R-20220710,ASH02-20220710,19183,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,7,12,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Rhizosphere of Pinus sylvestris,asymptomatic,vASH02,Sierra de Almijara
ASH03E-20220710,ASH03-20220710,19183,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,7,12,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Root endosphere of Pinus sylvestris,asymptomatic,vASH03,Sierra de Almijara
ASH03R-20220710,ASH03-20220710,19183,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,7,12,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Rhizosphere of Pinus sylvestris,asymptomatic,vASH03,Sierra de Almijara
ASH04E-20220710,ASH04-20220710,19183,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,7,12,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Root endosphere of Pinus sylvestris,asymptomatic,vASH04,Sierra de Almijara
ASH04R-20220710,ASH04-20220710,19183,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,7,12,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Rhizosphere of Pinus sylvestris,asymptomatic,vASH04,Sierra de Almijara
ASH05E-20220710,ASH05-20220710,19183,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,7,12,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Root endosphere of Pinus sylvestris,asymptomatic,vASH05,Sierra de Almijara
ASH05R-20220710,ASH05-20220710,19183,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,7,12,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Rhizosphere of Pinus sylvestris,asymptomatic,vASH05,Sierra de Almijara
ASH06E-20220710,ASH06-20220710,19183,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,7,12,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Root endosphere of Pinus sylvestris,asymptomatic,vASH06,Sierra de Almijara
